,st_id,pr_sku_id,st_id_encoded,pr_sku_id_encoded,st_sku_interaction,pr_cluster_label,st_cluster_label,pr_uom_id
503848,16a5cdae362b8d27a1d8f8c7b78b4330,ebef63de0e8fe04e0d681a25face55c9,1,1821,432,8,0,1
503981,6364d3f0f495b6ab9dcf8d3b5c6e0b01,8df1cff98bb36375b35f1e89746507c7,5,1065,2363,4,0,17
504329,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ae6b048b50f11ba5b7b8b68ea0e386cd,5,1335,2495,9,0,17
504369,1ecfb463472ec9115b10c292ef8bc986,bf881d4611a2941ecbf549a41e5a8905,2,1472,1019,4,1,1
504911,6364d3f0f495b6ab9dcf8d3b5c6e0b01,4e8bb847e7668df3eaeafca3a15470cc,5,572,3002,6,0,1
507056,f7e6c85504ce6e82442c770f7c8606f0,11a08d65b6bc994bfbfc3b14c4e721cd,8,112,4444,6,0,17
507478,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c21e10878f142d39a29636a454bd8d20,9,1490,5525,6,0,1
508290,f7e6c85504ce6e82442c770f7c8606f0,43bf1ecb847225fccaedf5e1b2fb4787,8,483,5031,3,0,1
508969,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d0f9afe9074ba61c5793c975976446b2,9,1626,5583,6,0,1
509563,fa7cdfad1a5aaf8370ebeda47a1ff1c3,58c6ef4b2db5bbeacec39affc0c2bf28,9,636,5947,4,0,17
510875,c81e728d9d4c2f636f067f89cc14862c,7cff1d61d59fed386e9c505b42406253,7,925,4330,6,0,1
511432,1ecfb463472ec9115b10c292ef8bc986,4d64628c00d60c8dfbe02666312118bb,2,561,1141,0,1,17
512068,42a0e188f5033bc65bf8d78622277c4e,eca071bdb469e9364a14a80ad544792d,3,1827,1678,9,0,17
514230,f7e6c85504ce6e82442c770f7c8606f0,b6b4f0af32711eb8b6eb9f84805d660c,8,1400,4576,0,0,1
514767,fa7cdfad1a5aaf8370ebeda47a1ff1c3,6129aab35aa6ad445191910f1d4c4aef,9,713,5993,0,0,1
515841,42a0e188f5033bc65bf8d78622277c4e,66353cd904fa44416d5380211d5a4459,3,765,2085,3,0,1
515993,1ecfb463472ec9115b10c292ef8bc986,89c6057b6086a59a5658de5d227a91a2,2,1021,960,6,1,17
516743,1ecfb463472ec9115b10c292ef8bc986,fbfbbf7df045836c3edd8fc8db629e48,2,1943,1085,6,1,17
516934,6364d3f0f495b6ab9dcf8d3b5c6e0b01,1294afe6156ef3b577821cd2c97769bf,5,121,2436,2,0,1
518639,6364d3f0f495b6ab9dcf8d3b5c6e0b01,002c3a40ac50dc870f1ff386f11f5bae,5,0,2336,5,0,1
519433,16a5cdae362b8d27a1d8f8c7b78b4330,502862e895172c8b1bb580c34a8c3575,1,582,719,2,0,17
519661,c81e728d9d4c2f636f067f89cc14862c,41759d9fe6495a62a3591423b869dea5,7,461,4036,6,0,1
519816,f7e6c85504ce6e82442c770f7c8606f0,8df1cff98bb36375b35f1e89746507c7,8,1065,4414,4,0,17
519971,42a0e188f5033bc65bf8d78622277c4e,47561a7f19be42a2c80518d90c1e0c1a,3,507,1937,0,0,1
520174,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f04f77c7c1689068a3856503098ad8ad,5,1862,2758,6,0,1
520463,16a5cdae362b8d27a1d8f8c7b78b4330,8988b9e438bce7e59e1a2ff739064647,1,1017,15,4,0,17
521092,16a5cdae362b8d27a1d8f8c7b78b4330,1e94984bcf57dfdda57c0aa19c789c87,1,208,523,4,0,17
521094,fa7cdfad1a5aaf8370ebeda47a1ff1c3,1e94984bcf57dfdda57c0aa19c789c87,9,208,5756,4,0,17
521205,c81e728d9d4c2f636f067f89cc14862c,ebef63de0e8fe04e0d681a25face55c9,7,1821,3787,8,0,1
521534,fa7cdfad1a5aaf8370ebeda47a1ff1c3,90595cd86425a7bb87d815cf62d31160,9,1089,5355,2,0,1
521963,fa7cdfad1a5aaf8370ebeda47a1ff1c3,62bfcaefc6a2322f6ab28b2967c0b0ce,9,729,5999,0,0,1
522103,c81e728d9d4c2f636f067f89cc14862c,720ef4de9568a0130125b771418430bb,7,857,4289,6,0,1
522142,fa7cdfad1a5aaf8370ebeda47a1ff1c3,6f55fcf90887e86ccc8de8c098fefe0e,9,829,6053,4,0,1
522215,fa7cdfad1a5aaf8370ebeda47a1ff1c3,4ed0c71c1dbe4da847171ddf845bc103,9,575,5925,2,0,17
523547,16a5cdae362b8d27a1d8f8c7b78b4330,6f55fcf90887e86ccc8de8c098fefe0e,1,829,863,4,0,1
524192,16a5cdae362b8d27a1d8f8c7b78b4330,23988ac4dab747b44b9d027e3b6f4ba8,1,247,537,0,0,1
525005,bd470ca955d9497bbcb808e59952fffc,ed13e9303dfe637db6d4a327534f72b4,6,1830,3269,4,1,17
525392,1ecfb463472ec9115b10c292ef8bc986,2c086224a65d0723f04fd504d11da381,2,308,1109,6,1,17
525437,42a0e188f5033bc65bf8d78622277c4e,83d2d20b35de3ee2daf0a71120f31cd4,3,975,2209,0,0,1
526281,fa7cdfad1a5aaf8370ebeda47a1ff1c3,dce8ae05863c8d60f235e4e0d72c2df5,9,1709,5626,0,0,1
526705,c81e728d9d4c2f636f067f89cc14862c,6129aab35aa6ad445191910f1d4c4aef,7,713,4192,0,0,1
527939,c81e728d9d4c2f636f067f89cc14862c,b4a105de68a534a768731aaaa1b0dcf7,7,1382,3526,6,0,1
528713,bd470ca955d9497bbcb808e59952fffc,ed6806fe825b1b6a56becabef26fb0c4,6,1833,3270,4,1,17
528941,42a0e188f5033bc65bf8d78622277c4e,7f1d0baf6453ac77503dfa6000102c41,3,940,2185,4,0,17
529012,53e19f3dbb211f20b20b45668303c1b6,9311d8193f40320682d00ee180cd6356,4,1107,2230,6,1,17
529546,fa7cdfad1a5aaf8370ebeda47a1ff1c3,7f1d0baf6453ac77503dfa6000102c41,9,940,6099,4,0,17
529668,f7e6c85504ce6e82442c770f7c8606f0,7f1d0baf6453ac77503dfa6000102c41,8,940,5289,4,0,17
530017,53e19f3dbb211f20b20b45668303c1b6,d2c189b756325c66e9e0568ba45a9dd3,4,1637,2269,6,1,17
530274,f7e6c85504ce6e82442c770f7c8606f0,2cd30fcb577ef8c233ab42148444da2d,8,314,4939,4,0,17
530349,53e19f3dbb211f20b20b45668303c1b6,96a979a403188d2f02977f6a2c8e68de,4,1133,2232,6,1,17
530444,16a5cdae362b8d27a1d8f8c7b78b4330,7f1d0baf6453ac77503dfa6000102c41,1,940,921,4,0,17
530520,f7e6c85504ce6e82442c770f7c8606f0,b6b38bf46cfd24d4d70e00698a4411c1,8,1399,4575,4,0,17
531672,f7e6c85504ce6e82442c770f7c8606f0,ba16b0177f940e085fda6b0edc5281ec,8,1428,4595,6,0,1
531700,f7e6c85504ce6e82442c770f7c8606f0,f206849597097186fd81a9caeea38505,8,1876,4828,6,0,17
531842,c81e728d9d4c2f636f067f89cc14862c,632d19c12f7837dc216f759430694f11,7,734,4204,6,0,1
532033,16a5cdae362b8d27a1d8f8c7b78b4330,62bfcaefc6a2322f6ab28b2967c0b0ce,1,729,797,0,0,1
532377,bd470ca955d9497bbcb808e59952fffc,50facd9b2f8f883f238423203a7d96eb,6,586,3292,9,1,17
532549,bd470ca955d9497bbcb808e59952fffc,22e171fcdd468fdd5a90ed1d5c7d0e21,6,244,3283,4,1,17
533766,bd470ca955d9497bbcb808e59952fffc,a5e8edb75910efadcc160dd2d862d044,6,1255,3236,0,1,17
533768,c81e728d9d4c2f636f067f89cc14862c,8e415baa85328a6ba40aced3b0476cac,7,1067,3347,6,0,1
533778,bd470ca955d9497bbcb808e59952fffc,197febebc2f6091fd7eccc77383a2f01,6,170,3261,4,1,17
534204,6364d3f0f495b6ab9dcf8d3b5c6e0b01,7128cf9d33d69182b697c9607a5a2902,5,847,3140,0,0,1
534339,f7e6c85504ce6e82442c770f7c8606f0,f68747bb1a7894e2079df1ef374cd033,8,1909,4846,4,0,17
534719,16a5cdae362b8d27a1d8f8c7b78b4330,d0bb361e998ccb208a69762652410bb4,1,1622,321,2,0,1
534805,fa7cdfad1a5aaf8370ebeda47a1ff1c3,502862e895172c8b1bb580c34a8c3575,9,582,5929,2,0,17
535030,16a5cdae362b8d27a1d8f8c7b78b4330,0fa0012f35f24361b7f8f6d75e3bf710,1,100,7,2,0,1
535617,c81e728d9d4c2f636f067f89cc14862c,f73e0597cfe9708118d02de72d265e3b,7,1911,3842,4,0,1
535913,c81e728d9d4c2f636f067f89cc14862c,7f1d0baf6453ac77503dfa6000102c41,7,940,4342,4,0,17
536756,53e19f3dbb211f20b20b45668303c1b6,b07cc226d71885e00736dc1adfc8d701,4,1352,2249,0,1,17
538489,6364d3f0f495b6ab9dcf8d3b5c6e0b01,7f1d0baf6453ac77503dfa6000102c41,5,940,3184,4,0,17
538660,c81e728d9d4c2f636f067f89cc14862c,20010b9c9db3201dc2c659241307ca2e,7,221,3889,6,0,1
539290,16a5cdae362b8d27a1d8f8c7b78b4330,90595cd86425a7bb87d815cf62d31160,1,1089,49,2,0,1
539525,42a0e188f5033bc65bf8d78622277c4e,6129aab35aa6ad445191910f1d4c4aef,3,713,2059,0,0,1
540656,bd470ca955d9497bbcb808e59952fffc,fbc9b51da15391491dfead2ce7830a00,6,1941,3277,7,1,17
540950,bd470ca955d9497bbcb808e59952fffc,e1f577b9829aad3ff1321caf5fd55c41,6,1745,3265,6,1,17
541264,c81e728d9d4c2f636f067f89cc14862c,187ff0ea7169ecb27b90eebf95401c00,7,164,3673,6,0,1
541588,084a8a9aa8cced9175bd07bc44998e75,88feeeb024d3f69da7322d76b7b53744,0,1011,0,0,2,17
541847,f7e6c85504ce6e82442c770f7c8606f0,0b7e80ea039483dff58730afc2a65ece,8,68,5145,6,0,1
542208,bd470ca955d9497bbcb808e59952fffc,fe9748e4a7e01ac06776aa2fc1ae6430,6,1966,3278,6,1,17
542366,084a8a9aa8cced9175bd07bc44998e75,c2718cfd2edcbadfe0162a4f4c91f3a0,0,1494,2,0,2,17
543053,1ecfb463472ec9115b10c292ef8bc986,120dda5420881b2f4ca3d383196a841e,2,118,984,6,1,17
543672,fa7cdfad1a5aaf8370ebeda47a1ff1c3,8988b9e438bce7e59e1a2ff739064647,9,1017,5327,4,0,17
546446,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f161e72a77767632137ebdf5fe6b54fc,9,1871,5709,6,0,1
548553,c81e728d9d4c2f636f067f89cc14862c,90ca13ea1f6245fb407202a9b4e337f1,7,1092,3362,0,0,17
549049,6364d3f0f495b6ab9dcf8d3b5c6e0b01,808327c1f79b5d87e44138c27a3ae539,5,950,3193,6,0,17
549264,f7e6c85504ce6e82442c770f7c8606f0,433dcc9557fc5f9e055095ba085f6dfb,8,480,5029,6,0,1
549418,6364d3f0f495b6ab9dcf8d3b5c6e0b01,b32d54edfbef54504db682d7d6d5be8d,5,1369,2511,2,0,1
549578,c81e728d9d4c2f636f067f89cc14862c,5bd63b0366ee719bfd40b21a72ae4658,7,665,4163,0,0,17
550148,f7e6c85504ce6e82442c770f7c8606f0,b015ff9eeac77eceef6766be12e88398,8,1348,4549,6,0,1
550284,bd470ca955d9497bbcb808e59952fffc,9311d8193f40320682d00ee180cd6356,6,1107,3227,6,1,17
550533,1ecfb463472ec9115b10c292ef8bc986,93ce89ff7ddb4c2b8dabd7e673b316b2,2,1112,974,0,1,1
550694,16a5cdae362b8d27a1d8f8c7b78b4330,0ff7d742c244e2bacb145df5b5c6c34a,1,103,21,6,0,1
550886,1ecfb463472ec9115b10c292ef8bc986,c10efce1b9ae15a3a46793a5b3e1f943,2,1483,1023,0,1,1
550935,1ecfb463472ec9115b10c292ef8bc986,421eb7bf85ba877d78c38bb74a68037a,2,469,1129,0,1,1
551008,1ecfb463472ec9115b10c292ef8bc986,039949075759203b159395a2a9ebdf74,2,23,1099,0,1,1
551183,16a5cdae362b8d27a1d8f8c7b78b4330,d3c741c69df45864971404064cd241c4,1,1643,332,0,0,1
551589,16a5cdae362b8d27a1d8f8c7b78b4330,b32d54edfbef54504db682d7d6d5be8d,1,1369,185,2,0,1
551735,42a0e188f5033bc65bf8d78622277c4e,9aa7008fa27151bf77be5f4c9d023d5f,3,1156,1277,2,0,17
551988,16a5cdae362b8d27a1d8f8c7b78b4330,a581d2f386cfba4af577094ec9c736c8,1,1251,126,0,0,1
552571,42a0e188f5033bc65bf8d78622277c4e,6f592189e8b60b2dcdaffaa5c5724915,3,830,2126,2,0,17
553580,42a0e188f5033bc65bf8d78622277c4e,b32d54edfbef54504db682d7d6d5be8d,3,1369,1392,2,0,1
554333,6364d3f0f495b6ab9dcf8d3b5c6e0b01,9aa7008fa27151bf77be5f4c9d023d5f,5,1156,2405,2,0,17
554488,6364d3f0f495b6ab9dcf8d3b5c6e0b01,3b1af4823427439aa89c5d9d65dc58dc,5,408,2915,3,0,1
554531,c81e728d9d4c2f636f067f89cc14862c,5af7d2c94cb126b9cd5b485c4a0732fc,7,656,4156,2,0,17
554946,f7e6c85504ce6e82442c770f7c8606f0,8e770e8504a1c34c9d89811c1a14c36a,8,1069,4415,7,0,1
555571,42a0e188f5033bc65bf8d78622277c4e,6d6ca571e2a7d2ec70bd9c09aac38f92,3,811,2113,2,0,17
555823,42a0e188f5033bc65bf8d78622277c4e,8234f64ae86cf8c923d1c814b0ccf49b,3,961,2201,2,0,17
555893,42a0e188f5033bc65bf8d78622277c4e,b2592b47d3a46f07d90c3e5a9cf3acc3,3,1365,1389,2,0,17
556125,42a0e188f5033bc65bf8d78622277c4e,c6047e5ebf576fb4a74880f90da1285e,3,1524,1478,6,0,1
556580,6364d3f0f495b6ab9dcf8d3b5c6e0b01,8234f64ae86cf8c923d1c814b0ccf49b,5,961,3201,2,0,17
557290,6364d3f0f495b6ab9dcf8d3b5c6e0b01,6129aab35aa6ad445191910f1d4c4aef,5,713,3072,0,0,1
557436,42a0e188f5033bc65bf8d78622277c4e,7e9c1924405fe6e60600644b9089c9a4,3,936,2182,2,0,17
557802,16a5cdae362b8d27a1d8f8c7b78b4330,3c54bb7bf3061916d12d5027dda7e863,1,418,628,6,0,1
558177,16a5cdae362b8d27a1d8f8c7b78b4330,26864bfba07bfdc89934ec5ca9367ab9,1,263,545,0,0,1
558245,42a0e188f5033bc65bf8d78622277c4e,e5d867b2770e0aade8653a4893ec6160,3,1770,1637,2,0,17
558822,f7e6c85504ce6e82442c770f7c8606f0,9aa7008fa27151bf77be5f4c9d023d5f,8,1156,4463,2,0,17
559620,c81e728d9d4c2f636f067f89cc14862c,1142167b4bf803ff64a3ddc2e2211a2d,7,110,3365,0,0,1
560029,bd470ca955d9497bbcb808e59952fffc,4a05ae407f370619c99e109152d9883b,6,531,3290,4,1,17
560062,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b2592b47d3a46f07d90c3e5a9cf3acc3,9,1365,5468,2,0,17
560110,fa7cdfad1a5aaf8370ebeda47a1ff1c3,9aa7008fa27151bf77be5f4c9d023d5f,9,1156,5381,2,0,17
560593,6364d3f0f495b6ab9dcf8d3b5c6e0b01,5af7d2c94cb126b9cd5b485c4a0732fc,5,656,3037,2,0,17
560739,f7e6c85504ce6e82442c770f7c8606f0,a3fa95b1638389de4e3e16af3916de91,8,1241,4500,5,0,1
560861,fa7cdfad1a5aaf8370ebeda47a1ff1c3,793d8e745d2b346c4ddc27a534083243,9,899,6085,2,0,1
560923,fa7cdfad1a5aaf8370ebeda47a1ff1c3,5af7d2c94cb126b9cd5b485c4a0732fc,9,656,5962,2,0,17
561404,c81e728d9d4c2f636f067f89cc14862c,8234f64ae86cf8c923d1c814b0ccf49b,7,961,4355,2,0,17
561785,6364d3f0f495b6ab9dcf8d3b5c6e0b01,6f592189e8b60b2dcdaffaa5c5724915,5,830,3133,2,0,17
561801,f7e6c85504ce6e82442c770f7c8606f0,6129aab35aa6ad445191910f1d4c4aef,8,713,5167,0,0,1
562011,fa7cdfad1a5aaf8370ebeda47a1ff1c3,6d6ca571e2a7d2ec70bd9c09aac38f92,9,811,6041,2,0,17
562302,f7e6c85504ce6e82442c770f7c8606f0,5af7d2c94cb126b9cd5b485c4a0732fc,8,656,5131,2,0,17
562303,42a0e188f5033bc65bf8d78622277c4e,a84c197e018fd26c3139db9c470bfa40,3,1275,1343,2,0,17
563055,6364d3f0f495b6ab9dcf8d3b5c6e0b01,7e9c1924405fe6e60600644b9089c9a4,5,936,3182,2,0,17
563169,c81e728d9d4c2f636f067f89cc14862c,a84c197e018fd26c3139db9c470bfa40,7,1275,3463,2,0,17
563204,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ea15e8cd5043774294d41f319581ef39,9,1807,5672,0,0,1
563339,f7e6c85504ce6e82442c770f7c8606f0,8234f64ae86cf8c923d1c814b0ccf49b,8,961,5301,2,0,17
563357,c81e728d9d4c2f636f067f89cc14862c,7e9c1924405fe6e60600644b9089c9a4,7,936,4338,2,0,17
563373,c81e728d9d4c2f636f067f89cc14862c,9aa7008fa27151bf77be5f4c9d023d5f,7,1156,3397,2,0,17
563437,c81e728d9d4c2f636f067f89cc14862c,6387e3f10b48ab62f1323b0b741536b7,7,738,4208,0,0,1
563590,fa7cdfad1a5aaf8370ebeda47a1ff1c3,8234f64ae86cf8c923d1c814b0ccf49b,9,961,6113,2,0,17
563663,c81e728d9d4c2f636f067f89cc14862c,b2592b47d3a46f07d90c3e5a9cf3acc3,7,1365,3515,2,0,17
564001,6364d3f0f495b6ab9dcf8d3b5c6e0b01,370bf9d8171cb842319fb6979fd523d0,5,375,2898,2,0,17
564059,f7e6c85504ce6e82442c770f7c8606f0,d3d2cadc81a218b6aec786a2dbdf9e09,8,1644,4700,6,0,17
564228,c81e728d9d4c2f636f067f89cc14862c,ef3242a6f900ede54fb74b71be822e37,7,1857,3809,2,0,17
564264,c81e728d9d4c2f636f067f89cc14862c,6d6ca571e2a7d2ec70bd9c09aac38f92,7,811,4261,2,0,17
564336,c81e728d9d4c2f636f067f89cc14862c,7c1412be2ae87da1ef0e457b4d8689fe,7,917,4326,8,0,1
564415,fa7cdfad1a5aaf8370ebeda47a1ff1c3,7e9c1924405fe6e60600644b9089c9a4,9,936,6097,2,0,17
564560,f7e6c85504ce6e82442c770f7c8606f0,6d6ca571e2a7d2ec70bd9c09aac38f92,8,811,5215,2,0,17
564682,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b32d54edfbef54504db682d7d6d5be8d,9,1369,5470,2,0,1
564688,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ef3242a6f900ede54fb74b71be822e37,9,1857,5701,2,0,17
564993,c81e728d9d4c2f636f067f89cc14862c,e5d867b2770e0aade8653a4893ec6160,7,1770,3751,2,0,17
565022,42a0e188f5033bc65bf8d78622277c4e,28c662d6624673efd384f11af5cad826,3,283,1802,2,0,17
565125,f7e6c85504ce6e82442c770f7c8606f0,c5cc3fadb156749db0f4efe4e32fd16f,8,1521,4642,2,0,17
565138,42a0e188f5033bc65bf8d78622277c4e,5af7d2c94cb126b9cd5b485c4a0732fc,3,656,2021,2,0,17
565237,6364d3f0f495b6ab9dcf8d3b5c6e0b01,c5cc3fadb156749db0f4efe4e32fd16f,5,1521,2577,2,0,17
565344,fa7cdfad1a5aaf8370ebeda47a1ff1c3,28c662d6624673efd384f11af5cad826,9,283,5786,2,0,17
565455,f7e6c85504ce6e82442c770f7c8606f0,e5d867b2770e0aade8653a4893ec6160,8,1770,4768,2,0,17
565528,16a5cdae362b8d27a1d8f8c7b78b4330,5ad4f73ea28ca73f8fe529067b237db1,1,653,754,6,0,1
565639,6364d3f0f495b6ab9dcf8d3b5c6e0b01,8a041f2bce33ab829d0dd01f4677bc0c,5,1022,2345,8,0,1
565750,fa7cdfad1a5aaf8370ebeda47a1ff1c3,4416a0fbdf1d3de966f48932f32cbbcb,9,486,5878,2,0,17
565994,c81e728d9d4c2f636f067f89cc14862c,664757182a5d6c17c694be66918fac74,7,766,4226,2,0,17
566872,c81e728d9d4c2f636f067f89cc14862c,370bf9d8171cb842319fb6979fd523d0,7,375,3981,2,0,17
566889,16a5cdae362b8d27a1d8f8c7b78b4330,6d6ca571e2a7d2ec70bd9c09aac38f92,1,811,849,2,0,17
566891,bd470ca955d9497bbcb808e59952fffc,57c6d171f93f702cd67d73f7f2c49b6b,6,627,3294,4,1,17
566901,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e5d867b2770e0aade8653a4893ec6160,9,1770,5655,2,0,17
566928,42a0e188f5033bc65bf8d78622277c4e,acf44ce7340ac104e359677a1f09bc40,3,1317,1363,6,0,1
567166,6364d3f0f495b6ab9dcf8d3b5c6e0b01,6d6ca571e2a7d2ec70bd9c09aac38f92,5,811,3123,2,0,17
567386,16a5cdae362b8d27a1d8f8c7b78b4330,e5d867b2770e0aade8653a4893ec6160,1,1770,400,2,0,17
567608,c81e728d9d4c2f636f067f89cc14862c,4708bec32306ed08cbf7f6f934862fb8,7,505,4061,8,0,1
567619,16a5cdae362b8d27a1d8f8c7b78b4330,5af7d2c94cb126b9cd5b485c4a0732fc,1,656,756,2,0,17
567631,16a5cdae362b8d27a1d8f8c7b78b4330,9aa7008fa27151bf77be5f4c9d023d5f,1,1156,79,2,0,17
567666,c81e728d9d4c2f636f067f89cc14862c,26a6b28bed5ad513797d14a1fa9e0458,7,265,3917,4,0,17
567740,f7e6c85504ce6e82442c770f7c8606f0,6f592189e8b60b2dcdaffaa5c5724915,8,830,5228,2,0,17
567815,c81e728d9d4c2f636f067f89cc14862c,593f3600654da39768862b73b872658c,7,640,4143,2,0,17
567820,6364d3f0f495b6ab9dcf8d3b5c6e0b01,c6047e5ebf576fb4a74880f90da1285e,5,1524,2579,6,0,1
567842,f7e6c85504ce6e82442c770f7c8606f0,7e9c1924405fe6e60600644b9089c9a4,8,936,5286,2,0,17
567980,c81e728d9d4c2f636f067f89cc14862c,28c662d6624673efd384f11af5cad826,7,283,3928,2,0,17
567990,6364d3f0f495b6ab9dcf8d3b5c6e0b01,e5d867b2770e0aade8653a4893ec6160,5,1770,2709,2,0,17
568221,c81e728d9d4c2f636f067f89cc14862c,bcbfdbeb825bb39dbb125503fd3840ed,7,1446,3563,4,0,17
568242,f7e6c85504ce6e82442c770f7c8606f0,7c1412be2ae87da1ef0e457b4d8689fe,8,917,5277,8,0,1
568306,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b205e5bc293792ed7ef97aa50b8c7425,9,1361,5467,6,0,1
568341,c81e728d9d4c2f636f067f89cc14862c,f161e72a77767632137ebdf5fe6b54fc,7,1871,3820,6,0,1
568419,fa7cdfad1a5aaf8370ebeda47a1ff1c3,15f0c24e521b6f8b4379a0d4958fbae9,9,140,5490,4,0,17
568453,f7e6c85504ce6e82442c770f7c8606f0,fab28396b1c088fdbae8500396a3ae90,8,1935,4858,8,0,1
568473,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ef3242a6f900ede54fb74b71be822e37,5,1857,2755,2,0,17
568517,fa7cdfad1a5aaf8370ebeda47a1ff1c3,664757182a5d6c17c694be66918fac74,9,766,6018,2,0,17
568654,16a5cdae362b8d27a1d8f8c7b78b4330,3f20f3d881289bb68aa3249766256c8f,1,440,641,2,0,17
568737,fa7cdfad1a5aaf8370ebeda47a1ff1c3,7fee48df70e94ce4354889b9889cbc02,9,945,6103,4,0,17
568873,6364d3f0f495b6ab9dcf8d3b5c6e0b01,0b7e80ea039483dff58730afc2a65ece,5,68,3052,6,0,1
568902,6364d3f0f495b6ab9dcf8d3b5c6e0b01,a84c197e018fd26c3139db9c470bfa40,5,1275,2468,2,0,17
568940,fa7cdfad1a5aaf8370ebeda47a1ff1c3,593f3600654da39768862b73b872658c,9,640,5951,2,0,17
569171,42a0e188f5033bc65bf8d78622277c4e,ee302f5dd08dfff4b69021fa54c5afe6,3,1844,1687,0,0,1
569269,16a5cdae362b8d27a1d8f8c7b78b4330,6b99a3e15f9bd22300be94439d98e9a5,1,799,840,2,0,1
569313,16a5cdae362b8d27a1d8f8c7b78b4330,81631e33e41ef32377b807b5440386e7,1,955,932,6,0,1
569619,084a8a9aa8cced9175bd07bc44998e75,0376a60d9a7ce7965beddc4815588697,0,22,4,0,2,17
569714,fa7cdfad1a5aaf8370ebeda47a1ff1c3,a581d2f386cfba4af577094ec9c736c8,9,1251,5421,0,0,1
569777,16a5cdae362b8d27a1d8f8c7b78b4330,b66f2459d3013603d5c924ee370093c8,1,1396,201,6,0,1
569937,16a5cdae362b8d27a1d8f8c7b78b4330,4708bec32306ed08cbf7f6f934862fb8,1,505,676,8,0,1
569952,fa7cdfad1a5aaf8370ebeda47a1ff1c3,23988ac4dab747b44b9d027e3b6f4ba8,9,247,5768,0,0,1
570169,16a5cdae362b8d27a1d8f8c7b78b4330,646cdf00db4df62cd80200bdb7aaa6ed,1,748,811,6,0,1
570247,42a0e188f5033bc65bf8d78622277c4e,370bf9d8171cb842319fb6979fd523d0,3,375,1861,2,0,17
570405,42a0e188f5033bc65bf8d78622277c4e,fa18cb7f5adf36bd6b5fd17a8c166f39,3,1928,1736,0,0,1
570730,f7e6c85504ce6e82442c770f7c8606f0,b2592b47d3a46f07d90c3e5a9cf3acc3,8,1365,4555,2,0,17
570936,1ecfb463472ec9115b10c292ef8bc986,7d945116ed12c2807d081df6f666ba37,2,931,1199,0,1,1
571546,f7e6c85504ce6e82442c770f7c8606f0,c6047e5ebf576fb4a74880f90da1285e,8,1524,4643,6,0,1
571549,16a5cdae362b8d27a1d8f8c7b78b4330,5a81a30b2903e68c89c47293fbfa420f,1,648,750,6,0,1
571648,c81e728d9d4c2f636f067f89cc14862c,6f592189e8b60b2dcdaffaa5c5724915,7,830,4274,2,0,17
571891,6364d3f0f495b6ab9dcf8d3b5c6e0b01,b2592b47d3a46f07d90c3e5a9cf3acc3,5,1365,2509,2,0,17
572059,f7e6c85504ce6e82442c770f7c8606f0,a84c197e018fd26c3139db9c470bfa40,8,1275,4515,2,0,17
572321,42a0e188f5033bc65bf8d78622277c4e,664757182a5d6c17c694be66918fac74,3,766,2086,2,0,17
572348,6364d3f0f495b6ab9dcf8d3b5c6e0b01,a33bbb67c7a7089d4734b0c7615d0fab,5,1235,2445,6,0,1
572621,f7e6c85504ce6e82442c770f7c8606f0,fa18cb7f5adf36bd6b5fd17a8c166f39,8,1928,4854,0,0,1
572651,f7e6c85504ce6e82442c770f7c8606f0,370bf9d8171cb842319fb6979fd523d0,8,375,4976,2,0,17
572833,16a5cdae362b8d27a1d8f8c7b78b4330,a84c197e018fd26c3139db9c470bfa40,1,1275,137,2,0,17
572973,16a5cdae362b8d27a1d8f8c7b78b4330,7e9c1924405fe6e60600644b9089c9a4,1,936,919,2,0,17
573647,42a0e188f5033bc65bf8d78622277c4e,7c1412be2ae87da1ef0e457b4d8689fe,3,917,2172,8,0,1
574105,16a5cdae362b8d27a1d8f8c7b78b4330,8a878d81fc03cb17da03de99b499a8a5,1,1027,19,8,0,1
574295,16a5cdae362b8d27a1d8f8c7b78b4330,370bf9d8171cb842319fb6979fd523d0,1,375,601,2,0,17
574465,16a5cdae362b8d27a1d8f8c7b78b4330,ef3242a6f900ede54fb74b71be822e37,1,1857,455,2,0,17
574500,16a5cdae362b8d27a1d8f8c7b78b4330,8234f64ae86cf8c923d1c814b0ccf49b,1,961,936,2,0,17
574748,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fa18cb7f5adf36bd6b5fd17a8c166f39,5,1928,2789,0,0,1
574972,f7e6c85504ce6e82442c770f7c8606f0,4708bec32306ed08cbf7f6f934862fb8,8,505,5049,8,0,1
574991,6364d3f0f495b6ab9dcf8d3b5c6e0b01,29c7b61e95c71f07b33fb7ec75ea9921,5,291,2850,6,0,17
